surveyID	surveyTargetValue	surveyTargetValueIRI	surveyTargetType	includeOrExclude	surveyTargetValueVocabulary	isSurveyTargetFullyReported
BROKE_WEST_RMT_111_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_111_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_111_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_111_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_111_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_111_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_112_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_112_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_112_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_112_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_112_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_112_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_113_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_113_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_113_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_113_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_113_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_113_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_114_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_114_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_114_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_114_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_114_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_114_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_115_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_115_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_115_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_115_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_115_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_115_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_116_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_116_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_116_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_116_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_116_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_116_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_117_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_117_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_117_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_117_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_117_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_117_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_118_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_118_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_118_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_118_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_118_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_118_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_119_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_119_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_119_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_119_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_119_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_119_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_120_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_120_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_120_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_120_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_120_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_120_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_121_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_121_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_121_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_121_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_121_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_121_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_122_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_122_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_122_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_122_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_122_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_122_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_123_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_123_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_123_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_123_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_123_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_123_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_124_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_124_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_124_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_124_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_124_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_124_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_125_S	Artedidraconidae	urn:lsid:marinespecies.org:taxname:151398	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_125_S	Channichthyidae	urn:lsid:marinespecies.org:taxname:234518	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_125_S	Macrouridae	urn:lsid:marinespecies.org:taxname:125471	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_125_S	Myctophidae	urn:lsid:marinespecies.org:taxname:125498	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_125_S	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	taxon	include	marinespecies.org	true
BROKE_WEST_RMT_125_S	Paralepididae	urn:lsid:marinespecies.org:taxname:125447	taxon	include	marinespecies.org	true
